,,
,學習心理學,
" http://zh.wikipedia.org/wiki/%E5%AD%A6%E4%B9%A0",學習,
,主動性,"{""expand"":""false""}"
" http://zh.wikipedia.org/wiki/%E7%91%AA%E9%BA%97%E4%BA%9E%C2%B7%E8%92%99%E7%89%B9%E6%A2%AD%E5%88%A9",蒙特梭利,
" http://zh.wikipedia.org/wiki/%E7%88%B1%E5%88%A9%E5%85%8B%C2%B7%E5%9F%83%E9%87%8C%E5%85%8B%E6%A3%AE",艾瑞克森,
" http://zh.wikipedia.org/wiki/%E8%AE%93%C2%B7%E7%9A%AE%E4%BA%9E%E5%82%91",皮亞傑,
,,
,個別差異,"{""expand"":""false""}"
" http://en.wikipedia.org/wiki/Learning_styles",學習風格,
" http://zh.wikipedia.org/wiki/%E5%80%8B%E5%88%A5%E5%8C%96%E6%95%99%E8%82%B2%E8%A8%88%E7%95%AB",個別化教育計畫,
,習慣的形塑,"{""expand"":""false""}"
" http://zh.wikipedia.org/zh-hant/%E8%A1%8C%E4%B8%BA%E4%B8%BB%E4%B9%89",行為主義,
" http://zh.wikipedia.org/wiki/%E5%8F%A4%E5%85%B8%E5%88%B6%E7%B4%84",古典制約,
" http://zh.wikipedia.org/wiki/%E6%93%8D%E4%BD%9C%E5%88%B6%E7%B4%84",操作約制,
,,
,,
,,
,創造力,
,,
,,
,,
,,
,意義,
,,
,,
,自主性,
,,
,,
http://zh.wikipedia.org/wiki/%E8%87%AA%E4%B8%BB%E5%AD%B8%E7%BF%92,自主學習,
